"","game_str","play_id","SB","X.x","timestamp","ball_position_x","ball_position_y","ball_position_z","fP_x","fP_y","fC_x","fC_y","f2B_x","f2B_y","fSS_x","fSS_y","f1BsRn_x","f1BsRn_y"
"142","1901_05_TeamLI_TeamA3",12,1,375,315455,23.86035,162.0633,8.87232,-5.0898,-7.4142,1.2465,1.7319,52.5981,196.4814,8.8818,129.279,-58.5669,54.4401
"143","1901_05_TeamLI_TeamA3",12,1,376,315505,21.91308,159.5073,8.68251,-5.0931,-7.4349,1.2408,1.7268,52.5687,196.3377,8.6424,129.3576,-58.6113,54.4536
"144","1901_05_TeamLI_TeamA3",12,1,377,315555,19.97205,157.0008,8.41683,-5.0997,-7.4547,1.2348,1.7214,52.5405,196.1955,8.3928,129.4404,-58.6629,54.471
"145","1901_05_TeamLI_TeamA3",12,1,378,315605,18.0372,154.5435,8.07528,-5.1123,-7.4706,1.2291,1.716,52.5132,196.0545,8.1339,129.5271,-58.7208,54.4917
"146","1901_05_TeamLI_TeamA3",12,1,379,315655,16.10859,152.136,7.65786,-5.1315,-7.4775,1.2234,1.7109,52.4874,195.9135,7.8669,129.6177,-58.7847,54.516
"147","1901_05_TeamLI_TeamA3",12,1,380,315705,14.18616,149.7777,7.16457,-5.1522,-7.4742,1.2174,1.7055,52.4625,195.7722,7.593,129.7113,-58.8534,54.5436
"148","1901_05_TeamLI_TeamA3",12,1,381,315755,12.26997,147.4689,6.59544,-5.1714,-7.4661,1.2117,1.7001,52.4388,195.6303,7.3134,129.8073,-58.926,54.5739
"149","1901_05_TeamLI_TeamA3",12,1,382,315805,16.09701,159.0051,-0.00713523,-5.1891,-7.4559,1.206,1.695,52.4163,195.4869,7.0296,129.9051,-59.0016,54.6075
"150","1901_05_TeamLI_TeamA3",12,1,383,315855,12.60843,149.7252,-0.02085681,-5.2062,-7.4442,1.2003,1.6896,52.3947,195.342,6.7422,130.0038,-59.0793,54.6441
"151","1901_05_TeamLI_TeamA3",12,1,384,315905,9.11988,140.4453,-0.0345783,-5.223,-7.4316,1.1943,1.6842,52.3734,195.1962,6.4527,130.1034,-59.1591,54.6837
"152","1901_05_TeamLI_TeamA3",12,1,385,315955,5.6313,131.1654,-0.0483,-5.2392,-7.4187,1.1886,1.6788,52.353,195.0486,6.162,130.2033,-59.2398,54.7257
"153","1901_05_TeamLI_TeamA3",12,1,NA,306255,NA,NA,NA,-0.228,55.5543,-1.2273,-3.8289,32.4984,129.0288,-27.987,136.7367,45.3867,82.8504
"154","1901_05_TeamLI_TeamA3",12,1,NA,306305,NA,NA,NA,-0.1899,55.2801,-1.2924,-3.657,32.4936,128.967,-27.5418,136.6254,44.5893,83.6001
"155","1901_05_TeamLI_TeamA3",12,1,NA,306355,NA,NA,NA,-0.0972,55.0209,-1.3572,-3.4866,32.4807,128.9127,-27.0909,136.5102,43.7826,84.3585
"156","1901_05_TeamLI_TeamA3",12,1,NA,306405,NA,NA,NA,0.0096,54.8235,-1.4217,-3.3183,32.4582,128.8671,-26.6337,136.3908,42.9657,85.1265
"157","1901_05_TeamLI_TeamA3",12,1,NA,306455,NA,NA,NA,0.1203,54.6441,-1.4892,-3.1443,32.4252,128.8308,-26.169,136.2663,42.1383,85.9044
"158","1901_05_TeamLI_TeamA3",12,1,NA,306505,NA,NA,NA,0.2226,54.5001,-1.5555,-2.9739,32.3805,128.8056,-25.6959,136.1361,41.2998,86.6934
"159","1901_05_TeamLI_TeamA3",12,1,NA,306555,NA,NA,NA,0.3183,54.3603,-1.6212,-2.8077,32.3232,128.7918,-25.2132,136.0002,40.4496,87.4938
"160","1901_05_TeamLI_TeamA3",12,1,NA,306605,NA,NA,NA,0.3993,54.2271,-1.689,-2.6379,32.2521,128.7906,-24.7197,135.858,39.588,88.3059
"161","1901_05_TeamLI_TeamA3",12,1,NA,306655,NA,NA,NA,0.4701,54.1059,-1.7589,-2.4651,32.1663,128.8026,-24.2142,135.7098,38.7144,89.1303
"162","1901_05_TeamLI_TeamA3",12,1,NA,306705,NA,NA,NA,0.5262,54.0081,-1.8273,-2.2983,32.0655,128.8287,-23.6952,135.5547,37.8288,89.9676
"163","1901_05_TeamLI_TeamA3",12,1,NA,306755,NA,NA,NA,0.5733,53.9235,-1.8978,-2.13,31.9488,128.8692,-23.1612,135.3924,36.9318,90.8178
"164","1901_05_TeamLI_TeamA3",12,1,NA,306805,NA,NA,NA,0.6132,53.8182,-1.9698,-1.9608,31.8159,128.9244,-22.611,135.2229,36.0231,91.6818
"165","1901_05_TeamLI_TeamA3",12,1,NA,306855,NA,NA,NA,0.6561,53.7174,-2.0433,-1.7922,31.6671,128.9946,-22.0431,135.0453,35.1036,92.5599
"166","1901_05_TeamLI_TeamA3",12,1,NA,306905,NA,NA,NA,0.7008,53.6136,-2.1183,-1.6254,31.5018,129.0795,-21.4563,134.8599,34.1733,93.4521
"167","1901_05_TeamLI_TeamA3",12,1,NA,306955,NA,NA,NA,0.7407,53.5224,-2.1942,-1.461,31.3209,129.1794,-20.8494,134.6664,33.2328,94.359
"168","1901_05_TeamLI_TeamA3",12,1,NA,307005,NA,NA,NA,0.7722,53.4396,-2.2743,-1.2942,31.1244,129.294,-20.2215,134.4654,32.2827,95.2806
"169","1901_05_TeamLI_TeamA3",12,1,NA,312955,NA,NA,NA,-5.0223,16.2189,-0.0081,0.33,51.9915,201.8013,15.3507,127.3893,-57.9855,70.6209
"170","1901_05_TeamLI_TeamA3",12,1,NA,313005,NA,NA,NA,-5.0874,15.5442,0.0462,0.3693,52.0314,202.3419,15.1935,127.4439,-58.548,69.6882
"171","1901_05_TeamLI_TeamA3",12,1,NA,313055,NA,NA,NA,-5.1531,14.8623,0.0978,0.4098,52.0437,202.902,15.0378,127.4985,-59.0853,68.7567
"172","1901_05_TeamLI_TeamA3",12,1,NA,313105,NA,NA,NA,-5.2176,14.1918,0.1476,0.4512,52.026,203.4939,14.8836,127.5522,-59.5995,67.8276
"173","1901_05_TeamLI_TeamA3",12,1,NA,313155,NA,NA,NA,-5.2821,13.518,0.1962,0.4941,51.9753,204.1305,14.7309,127.6053,-60.0936,66.9006
"174","1901_05_TeamLI_TeamA3",12,1,NA,313205,NA,NA,NA,-5.3463,12.8421,0.2442,0.5379,51.8877,204.8238,14.5803,127.6575,-60.5703,65.9766
"175","1901_05_TeamLI_TeamA3",12,1,NA,313255,NA,NA,NA,-5.4105,12.1656,0.291,0.5829,51.759,205.5879,14.4315,127.7088,-61.0323,65.0553
"176","1901_05_TeamLI_TeamA3",12,1,NA,313305,NA,NA,NA,-5.4744,11.49,0.3378,0.6291,51.5835,206.4393,14.2848,127.7586,-61.4832,64.137
"177","1901_05_TeamLI_TeamA3",12,1,NA,313355,NA,NA,NA,-5.5374,10.8171,0.3831,0.6756,52.8174,203.8146,14.1405,127.8072,-61.9257,63.2211
"178","1901_05_TeamLI_TeamA3",12,1,NA,313405,NA,NA,NA,-5.5998,10.1481,0.4272,0.7218,52.8405,203.6586,13.9983,127.8543,-62.3625,62.307
"179","1901_05_TeamLI_TeamA3",12,1,NA,313455,NA,NA,NA,-5.6628,9.4683,0.4722,0.7704,52.8639,203.502,13.8588,127.8999,-62.7963,61.3938
"180","1901_05_TeamLI_TeamA3",12,1,NA,313505,NA,NA,NA,-5.7246,8.796,0.5157,0.8181,52.8876,203.3445,13.7214,127.944,-63.2292,60.4812
"181","1901_05_TeamLI_TeamA3",12,1,NA,313555,NA,NA,NA,-5.7867,8.1165,0.5589,0.8667,52.9119,203.1861,13.587,127.986,-63.03,60.2292
"182","1901_05_TeamLI_TeamA3",12,1,NA,313605,NA,NA,NA,-5.847,7.4484,0.6012,0.9153,52.9368,203.0259,13.4547,128.0265,-62.8305,59.9769
"183","1901_05_TeamLI_TeamA3",12,1,NA,313655,NA,NA,NA,-5.9067,6.7779,0.6444,0.9654,52.962,202.8639,13.3254,128.0655,-62.6313,59.7249
"184","1901_05_TeamLI_TeamA3",12,1,NA,313705,NA,NA,NA,-5.9658,6.108,0.6855,1.0143,52.9878,202.7004,13.1982,128.103,-62.4318,59.4726
"185","1901_05_TeamLI_TeamA3",12,1,NA,313755,NA,NA,NA,-6.0249,5.4273,0.7269,1.0641,53.0139,202.5345,13.074,128.1387,-62.2326,59.2206
"186","1901_05_TeamLI_TeamA3",12,1,NA,313805,NA,NA,NA,-6.0822,4.755,0.7686,1.1148,53.0397,202.3668,12.9525,128.1735,-62.0334,58.9686
"187","1901_05_TeamLI_TeamA3",12,1,NA,313855,NA,NA,NA,-6.1383,4.0815,0.81,1.1661,53.0652,202.1964,12.8334,128.2071,-61.8339,58.7163
"188","1901_05_TeamLI_TeamA3",12,1,NA,313905,NA,NA,NA,-6.1935,3.4005,0.8505,1.2162,53.0898,202.0236,12.7173,128.2398,-61.6347,58.4643
"189","1901_05_TeamLI_TeamA3",12,1,NA,313955,NA,NA,NA,-6.2457,2.7336,0.8907,1.2666,53.1129,201.8484,12.6039,128.2719,-61.4352,58.212
"190","1901_05_TeamLI_TeamA3",12,1,NA,314005,NA,NA,NA,-6.2964,2.0562,0.9312,1.3176,53.1342,201.6708,12.4935,128.3031,-61.236,57.96
"191","1901_05_TeamLI_TeamA3",12,1,NA,314055,NA,NA,NA,-6.3435,1.3776,0.9714,1.3692,53.1531,201.4905,12.3861,128.3331,-61.0365,57.7077
"192","1901_05_TeamLI_TeamA3",12,1,NA,314105,NA,NA,NA,-6.3852,0.6993,1.0116,1.4202,53.1693,201.3081,12.2814,128.3622,-60.8373,57.4557
"193","1901_05_TeamLI_TeamA3",12,1,NA,314155,NA,NA,NA,-6.4173,0.0705,1.0518,1.4715,53.1825,201.1233,12.1797,128.3898,-60.6381,57.2037
"194","1901_05_TeamLI_TeamA3",12,1,NA,314205,NA,NA,NA,-6.4407,-0.5205,1.092,1.5228,53.1921,200.9367,12.0807,128.4159,-60.4386,56.9514
"195","1901_05_TeamLI_TeamA3",12,1,NA,314255,NA,NA,NA,-6.4545,-1.1187,1.1322,1.5732,53.1981,200.7477,11.9841,128.4405,-60.2394,56.6994
"196","1901_05_TeamLI_TeamA3",12,1,NA,314305,NA,NA,NA,-6.4548,-1.7172,1.173,1.6239,53.2002,200.5569,11.8899,128.4633,-60.0399,56.4471
"197","1901_05_TeamLI_TeamA3",12,1,NA,314355,NA,NA,NA,-6.4341,-2.3106,1.2153,1.6737,53.1984,200.3646,11.7975,128.4843,-59.8407,56.1951
"198","1901_05_TeamLI_TeamA3",12,1,NA,314405,NA,NA,NA,-6.378,-2.8902,1.221,1.68,53.1924,200.1705,11.7069,128.5038,-59.6415,55.9431
"199","1901_05_TeamLI_TeamA3",12,1,NA,314455,NA,NA,NA,-6.2451,-3.4632,1.2261,1.686,53.1825,199.9758,11.6175,128.5218,-59.442,55.6908
"200","1901_05_TeamLI_TeamA3",12,1,NA,314505,NA,NA,NA,-6.0045,-4.0008,1.2315,1.692,53.1687,199.7805,11.5284,128.5383,-59.2428,55.4388
"201","1901_05_TeamLI_TeamA3",12,1,NA,314555,NA,NA,NA,-5.8425,-4.5786,1.2366,1.698,53.1513,199.5855,11.4396,128.5545,-59.0433,55.1865
"202","1901_05_TeamLI_TeamA3",12,1,NA,314605,NA,NA,NA,-5.7921,-4.8621,1.2414,1.7037,53.1303,199.3911,11.3499,128.5704,-58.8441,54.9345
"203","1901_05_TeamLI_TeamA3",12,1,NA,314655,NA,NA,NA,-5.736,-5.1318,1.2468,1.7097,53.106,199.1979,11.259,128.5869,-58.7943,54.8775
"204","1901_05_TeamLI_TeamA3",12,1,NA,314705,NA,NA,NA,-5.6715,-5.4024,1.2519,1.7157,53.079,199.0062,11.1657,128.6046,-58.7448,54.8211
"205","1901_05_TeamLI_TeamA3",12,1,NA,316005,NA,NA,NA,-5.2551,-7.4052,1.1829,1.6734,52.3326,194.9001,5.8704,130.3029,-59.3214,54.7701
"206","1901_05_TeamLI_TeamA3",12,1,NA,316055,NA,NA,NA,-5.271,-7.3917,1.1769,1.6683,52.3125,194.7507,5.5788,130.4025,-59.4033,54.8163
"207","1901_05_TeamLI_TeamA3",12,1,NA,316105,NA,NA,NA,-5.2866,-7.3782,1.1712,1.6629,52.2927,194.6004,5.2875,130.5021,-59.4852,54.8637
"208","1901_05_TeamLI_TeamA3",12,1,NA,316155,NA,NA,NA,-5.3028,-7.365,1.1655,1.6575,52.2726,194.4498,4.9962,130.6011,-59.5674,54.9117
"209","1901_05_TeamLI_TeamA3",12,1,NA,316205,NA,NA,NA,-5.3196,-7.353,1.1595,1.6524,52.2525,194.2989,4.7049,130.7001,-59.6493,54.96
"210","1901_05_TeamLI_TeamA3",12,1,NA,316255,NA,NA,NA,-5.3388,-7.3467,1.1535,1.6476,52.2327,194.1477,4.4136,130.7991,-59.7315,55.0083
"211","1901_05_TeamLI_TeamA3",81,0,1779,2536803,-1.421373,54.6273,5.75325,0.3573,56.205,-0.7041,-4.9434,65.9463,129.2709,-20.1813,145.1898,49.6962,78.0879
"212","1901_05_TeamLI_TeamA3",81,0,1780,2536853,-1.025178,47.9028,5.50284,0.3816,56.3325,-0.759,-4.9329,65.9022,129.2913,-19.5591,144.732,48.8847,78.9054
"213","1901_05_TeamLI_TeamA3",81,0,1781,2536903,-0.660435,41.2947,5.21229,0.4059,56.4603,-0.8139,-4.9443,65.8578,129.3117,-18.9366,144.273,48.072,79.7238
"214","1901_05_TeamLI_TeamA3",81,0,1782,2536953,-0.32715,34.8024,4.88157,0.4305,56.5878,-0.87,-4.9527,65.8134,129.3318,-18.3129,143.8119,47.2578,80.5443
"215","1901_05_TeamLI_TeamA3",81,0,1783,2537003,-0.02532222,28.42644,4.51071,0.4548,56.715,-0.9261,-4.9488,65.7684,129.3513,-17.6874,143.3475,46.4412,81.3681
"216","1901_05_TeamLI_TeamA3",81,0,1784,2537053,0.2450511,22.16649,4.09968,0.4791,56.8416,-0.9786,-4.9299,65.7222,129.3702,-17.0601,142.878,45.6216,82.1967
"217","1901_05_TeamLI_TeamA3",81,0,1785,2537103,0.483969,16.02267,3.64848,0.5031,56.9667,-1.0263,-4.899,65.6748,129.3885,-16.4301,142.4022,44.7981,83.031
"218","1901_05_TeamLI_TeamA3",81,0,1786,2537153,0.691431,9.99492,3.15714,0.5268,57.0912,-1.068,-4.8603,65.6256,129.4062,-15.7971,141.9186,43.9701,83.8728
"219","1901_05_TeamLI_TeamA3",81,0,1787,2537203,0.867438,4.08333,2.625654,0.5508,57.2151,-1.104,-4.818,65.5737,129.4233,-15.1614,141.4254,43.1367,84.7233
"220","1901_05_TeamLI_TeamA3",81,0,1788,2537253,1.01199,-1.712166,2.054004,0.5748,57.3381,-1.137,-4.7724,65.5185,129.4404,-14.5224,140.9217,42.297,85.5834
"221","1901_05_TeamLI_TeamA3",81,0,1789,2537953,-0.609201,0.996456,5.89767,0.9786,58.8255,-1.9191,-2.5554,63.8211,129.882,-5.7519,132.999,29.7009,98.8713
"222","1901_05_TeamLI_TeamA3",81,0,1790,2538003,-0.693735,6.46662,6.37122,1.0077,58.9017,-1.9863,-2.3331,63.5988,129.951,-5.2032,132.4344,28.7337,99.8982
"223","1901_05_TeamLI_TeamA3",81,0,1791,2538053,-0.759756,11.89794,6.78702,1.0359,58.9722,-2.0514,-2.1153,63.3615,130.0293,-4.6749,131.8809,27.7575,100.9296
"224","1901_05_TeamLI_TeamA3",81,0,1792,2538103,-0.807267,17.29041,7.14501,1.062,59.0364,-2.1168,-1.8948,63.1101,130.1169,-4.1682,131.3403,26.7729,101.964
"225","1901_05_TeamLI_TeamA3",81,0,1793,2538153,-0.836262,22.64403,7.44519,1.0863,59.0946,-2.1816,-1.6755,62.8458,130.2147,-3.6843,130.8141,25.7796,102.9993
"226","1901_05_TeamLI_TeamA3",81,0,1794,2538203,-0.846747,27.95877,7.68759,1.1085,59.1462,-2.2467,-1.4544,62.5689,130.3224,-3.2238,130.3029,24.7782,104.0334
"227","1901_05_TeamLI_TeamA3",81,0,1795,2538253,-0.838716,33.2346,7.87221,1.1286,59.1912,-2.3103,-1.2372,62.2815,130.44,-2.7867,129.807,23.769,105.0636
"228","1901_05_TeamLI_TeamA3",81,0,1796,2538303,-0.812175,38.4717,7.99902,1.146,59.2302,-2.3751,-1.0152,61.9842,130.5669,-2.373,129.3264,22.7526,106.0878
"229","1901_05_TeamLI_TeamA3",81,0,1797,2538353,-0.767118,43.6698,8.06802,1.1613,59.2626,-2.3997,-0.9315,61.6785,130.7034,-1.9821,128.8608,21.7296,107.103
"230","1901_05_TeamLI_TeamA3",81,0,1798,2538403,-0.703551,48.8292,8.07924,1.1742,59.2893,-2.421,-0.8577,61.3659,130.8486,-1.6137,128.4099,20.7,108.1068
"231","1901_05_TeamLI_TeamA3",81,0,1799,2538453,-0.621468,53.9496,8.03268,1.1847,59.3103,-2.4435,-0.7791,61.0476,131.0022,-1.266,127.9722,19.665,109.0974
"232","1901_05_TeamLI_TeamA3",81,0,1800,2538503,-0.520875,59.0313,7.92831,1.1931,59.3259,-2.4648,-0.7041,60.7248,131.1639,-0.9381,127.5465,18.6258,110.0715
"233","1901_05_TeamLI_TeamA3",81,0,1801,2538553,-0.401769,64.074,7.76613,1.1991,59.3361,-2.4858,-0.6279,60.3981,131.3337,-0.6285,127.1319,17.583,111.027
"234","1901_05_TeamLI_TeamA3",81,0,1802,2538603,-0.2641482,69.078,7.54617,1.2027,59.3418,-2.5065,-0.5505,60.069,131.5107,-0.3357,126.726,16.5378,111.9621
"235","1901_05_TeamLI_TeamA3",81,0,1803,2538653,-0.1080147,74.043,7.26843,1.2045,59.3427,-2.5263,-0.4731,59.7378,131.6952,-0.0579,126.3282,15.4917,112.8744
"236","1901_05_TeamLI_TeamA3",81,0,1804,2538703,0.0666309,78.9693,6.93288,1.2045,59.3397,-2.5446,-0.3951,59.4057,131.8866,0.2061,125.9367,14.4462,113.7633
"237","1901_05_TeamLI_TeamA3",81,0,1805,2538753,0.2597895,83.8566,6.53955,1.2027,59.3325,-2.559,-0.3177,59.0727,132.0846,0.4587,125.5497,13.4022,114.6279
"238","1901_05_TeamLI_TeamA3",81,0,1806,2538803,0.471462,88.7049,6.08841,1.1991,59.322,-2.565,-0.2385,58.74,132.2886,0.7008,125.166,12.3615,115.4691
"239","1901_05_TeamLI_TeamA3",81,0,1807,2538853,0.701646,93.5145,5.57946,1.194,59.3082,-2.544,-0.1617,58.4079,132.498,0.9345,124.7838,11.3256,116.2884
"240","1901_05_TeamLI_TeamA3",81,0,1808,2538903,0.950343,98.2854,5.01276,1.1874,59.292,-2.5056,-0.1551,58.0767,132.7122,1.161,124.4022,10.296,117.0882
"241","1901_05_TeamLI_TeamA3",81,0,1809,2538953,1.217553,103.0173,4.38822,1.1799,59.2734,-2.469,-0.1782,57.747,132.9306,1.3815,124.02,9.2739,117.8715
"242","1901_05_TeamLI_TeamA3",81,0,1810,2539003,1.503276,107.7102,3.7059,1.1715,59.2527,-2.4351,-0.2061,57.4188,133.1529,1.5969,123.6381,8.2611,118.6419
"243","1901_05_TeamLI_TeamA3",81,0,1811,2539053,1.807512,112.3644,2.965803,1.1625,59.2308,-2.4033,-0.2355,57.0921,133.3785,1.8087,123.2571,7.2579,119.4018
"244","1901_05_TeamLI_TeamA3",81,0,1812,2539103,2.130261,116.9799,2.167902,1.1529,59.2083,-2.3736,-0.2655,56.7669,133.6065,2.0166,122.8797,6.2658,120.153
"245","1901_05_TeamLI_TeamA3",81,0,1813,2539153,2.471526,121.5564,1.3122,1.1433,59.1849,-2.3427,-0.2976,56.4432,133.8366,2.2206,122.5089,5.2854,120.8964
"246","1901_05_TeamLI_TeamA3",81,0,1814,2539203,2.831298,126.0939,0.398709,1.1334,59.1618,-2.3139,-0.3288,56.1204,134.0685,2.4216,122.1453,4.3173,121.6347
"247","1901_05_TeamLI_TeamA3",81,0,NA,2537303,NA,NA,NA,0.5991,57.4608,-1.1673,-4.7238,65.4591,129.4572,-13.881,140.4072,41.451,86.4543
"248","1901_05_TeamLI_TeamA3",81,0,NA,2537353,NA,NA,NA,0.6243,57.582,-1.1946,-4.6749,65.3946,129.4746,-13.2369,139.881,40.5975,87.336
"249","1901_05_TeamLI_TeamA3",81,0,NA,2537403,NA,NA,NA,0.6501,57.7017,-1.2204,-4.6245,65.3238,129.4929,-12.5916,139.3434,39.7365,88.2297
"250","1901_05_TeamLI_TeamA3",81,0,NA,2537453,NA,NA,NA,0.6765,57.8196,-1.2453,-4.5714,65.2455,129.5124,-11.9451,138.795,38.8677,89.136
"251","1901_05_TeamLI_TeamA3",81,0,NA,2537503,NA,NA,NA,0.7038,57.9351,-1.2684,-4.5195,65.1585,129.5334,-11.2986,138.2358,37.9905,90.0549
"252","1901_05_TeamLI_TeamA3",81,0,NA,2537553,NA,NA,NA,0.732,58.0479,-1.3545,-4.3002,65.0619,129.5568,-10.653,137.6673,37.1049,90.9867
"253","1901_05_TeamLI_TeamA3",81,0,NA,2537603,NA,NA,NA,0.7614,58.1577,-1.4319,-4.0836,64.9545,129.5823,-10.0104,137.0907,36.2109,91.9314
"254","1901_05_TeamLI_TeamA3",81,0,NA,2537653,NA,NA,NA,0.7914,58.2648,-1.5054,-3.8682,64.8351,129.6111,-9.372,136.5075,35.3082,92.8893
"255","1901_05_TeamLI_TeamA3",81,0,NA,2537703,NA,NA,NA,0.8223,58.3683,-1.578,-3.648,64.7025,129.6432,-8.7399,135.9204,34.3968,93.8592
"256","1901_05_TeamLI_TeamA3",81,0,NA,2537753,NA,NA,NA,0.8538,58.4685,-1.6482,-3.4302,64.5564,129.6795,-8.1165,135.3309,33.4761,94.8414
"257","1901_05_TeamLI_TeamA3",81,0,NA,2537803,NA,NA,NA,0.8853,58.5645,-1.7163,-3.2145,64.3953,129.7206,-7.5039,134.7417,32.5464,95.8347
"258","1901_05_TeamLI_TeamA3",81,0,NA,2537853,NA,NA,NA,0.9168,58.6563,-1.7853,-2.9931,64.2195,129.7674,-6.9039,134.1552,31.6071,96.8379
"259","1901_05_TeamLI_TeamA3",81,0,NA,2537903,NA,NA,NA,0.948,58.7436,-1.8525,-2.7744,64.0281,129.8208,-6.3195,133.5735,30.6588,97.8507
"260","1901_05_TeamLI_TeamA3",81,0,NA,2539253,NA,NA,NA,1.1235,59.1387,-2.2845,-0.3612,55.7988,134.3016,2.6205,121.7883,3.3606,122.3703
"261","1901_05_TeamLI_TeamA3",81,0,NA,2539303,NA,NA,NA,1.1139,59.1159,-2.256,-0.393,55.4775,134.5353,2.8182,121.4358,2.4132,123.1041
"262","1901_05_TeamLI_TeamA3",81,0,NA,2539353,NA,NA,NA,1.1043,59.0934,-2.2272,-0.4251,55.1568,134.7699,3.0153,121.086,1.4721,123.8379
"263","1901_05_TeamLI_TeamA3",81,0,NA,2539403,NA,NA,NA,1.0947,59.0709,-2.1981,-0.4578,54.8364,135.0045,3.2124,120.7359,0.5349,124.5717
"264","1901_05_TeamLI_TeamA3",81,0,NA,2539453,NA,NA,NA,1.0854,59.0484,-2.1696,-0.4896,54.516,135.2397,3.4098,120.3858,-0.4008,125.3058
"265","1901_05_TeamLI_TeamA3",81,0,NA,2539503,NA,NA,NA,1.0758,59.0262,-2.139,-0.5205,54.1956,135.4746,3.6069,120.0357,-1.3365,126.0399
"266","1901_08_TeamLK_TeamB",42,1,1438,1311692,-0.877725,54.8367,6.23511,0.4704,55.1649,0.5796,-7.0923,89.316,151.7358,26.4837,148.7124,44.8605,81.921
"267","1901_08_TeamLK_TeamB",42,1,1439,1311742,-0.861318,48.0693,6.07275,0.5829,55.2084,0.4758,-6.9606,89.3145,151.6677,26.4072,149.1561,44.0349,82.8015
"268","1901_08_TeamLK_TeamB",42,1,1440,1311792,-0.856233,41.3424,5.84439,0.6954,55.2522,0.372,-6.8286,89.313,151.5999,26.3307,149.5998,43.2084,83.6826
"269","1901_08_TeamLK_TeamB",42,1,1441,1311842,-0.86247,34.6566,5.55006,0.8079,55.2957,0.2682,-6.6969,89.3115,151.5324,26.2545,150.0435,42.381,84.5655
"270","1901_08_TeamLK_TeamB",42,1,1442,1311892,-0.880029,28.01157,5.18976,0.9204,55.3392,0.1644,-6.5652,89.31,151.4655,26.178,150.4872,41.5515,85.4502
"271","1901_08_TeamLK_TeamB",42,1,1443,1311942,-0.90891,21.4074,4.76349,1.0329,55.383,0.0606,-6.4332,89.3079,151.4004,26.1015,150.9309,40.7193,86.3379
"272","1901_08_TeamLK_TeamB",42,1,1444,1311992,-0.949113,14.84412,4.27122,1.1454,55.4265,-0.0432,-6.3015,89.3058,151.3368,26.025,151.3749,39.8841,87.2289
"273","1901_08_TeamLK_TeamB",42,1,1445,1312042,-1.000635,8.32167,3.71298,1.2576,55.47,-0.147,-6.1698,89.3034,151.2759,25.9485,151.8186,39.0447,88.1241
"274","1901_08_TeamLK_TeamB",42,1,1446,1312092,-1.063482,1.840095,3.0888,1.3701,55.5138,-0.2508,-6.0378,89.3004,151.2171,25.8723,152.2623,38.2002,89.0241
"275","1901_08_TeamLK_TeamB",42,1,1447,1312142,-1.137648,-4.60062,2.398605,1.4826,55.5573,-0.3546,-5.9061,89.2974,151.1604,25.7958,152.706,37.3506,89.9301
"276","1901_08_TeamLK_TeamB",42,1,1448,1312792,-1.534962,-2.194875,3.11847,2.9448,56.124,-1.7043,-4.1928,88.9842,150.5286,20.385,151.5567,25.5912,102.3381
"277","1901_08_TeamLK_TeamB",42,1,1449,1312842,-1.45863,3.47904,4.1619,3.0573,56.1678,-1.8081,-4.0608,88.9161,150.4881,19.8045,151.4193,24.6273,103.3368
"278","1901_08_TeamLK_TeamB",42,1,1450,1312892,-1.391901,9.10428,5.11461,3.1698,56.2113,-1.9119,-3.9291,88.8393,150.4494,19.1961,151.2795,23.6556,104.3394
"279","1901_08_TeamLK_TeamB",42,1,1451,1312942,-1.334772,14.68086,5.97663,3.2823,56.2548,-2.0157,-3.7974,88.7544,150.4125,18.5598,151.1364,22.677,105.345
"280","1901_08_TeamLK_TeamB",42,1,1452,1312992,-1.287243,20.20872,6.74787,3.3948,56.2983,-2.1195,-3.6657,88.6617,150.3768,17.8959,150.9885,21.6921,106.3527
"281","1901_08_TeamLK_TeamB",42,1,1453,1313042,-1.249317,25.68789,7.42842,3.5073,56.3421,-2.2233,-3.5337,88.5618,150.3426,17.2053,150.8346,20.7012,107.3613
"282","1901_08_TeamLK_TeamB",42,1,1454,1313092,-1.220994,31.1184,8.01825,3.6198,56.3856,-2.3271,-3.402,88.4553,150.3096,16.4886,150.6738,19.7052,108.3699
"283","1901_08_TeamLK_TeamB",42,1,1455,1313142,-1.202271,36.5001,8.51733,3.7323,56.4291,-2.4309,-3.2703,88.3431,150.2772,15.7467,150.5046,18.7047,109.3776
"284","1901_08_TeamLK_TeamB",42,1,1456,1313192,-1.193151,41.8332,8.92572,3.8448,56.4729,-2.5347,-3.1383,88.2258,150.2457,14.9814,150.3261,17.7006,110.3829
"285","1901_08_TeamLK_TeamB",42,1,1457,1313242,-1.193634,47.1177,9.24336,3.957,56.5164,-2.6385,-3.0066,88.104,150.2142,14.1939,150.1383,16.6938,111.3849
"286","1901_08_TeamLK_TeamB",42,1,1458,1313292,-1.203717,52.3533,9.47028,4.0695,56.5599,-2.7423,-2.8749,87.9783,150.1827,13.3854,149.9403,15.6852,112.383
"287","1901_08_TeamLK_TeamB",42,1,1459,1313342,-1.2234,57.5403,9.60648,4.182,56.6037,-2.8461,-2.7429,87.8493,150.1506,12.5574,149.7318,14.6751,113.376
"288","1901_08_TeamLK_TeamB",42,1,1460,1313392,-1.252686,62.6787,9.65193,4.2945,56.6472,-2.9499,-2.6112,87.7179,150.1176,11.7117,149.5125,13.6647,114.3627
